Data,Pattern,Algorithm,Load and preprocess time,Filtering time,Ordering time,Enumeration time,Total time,#Embeddings
hprd,query_sparse_16_41,GraphQL,0.03644156,0.00044959,1.821e-05,1.579e-05,0.03692515,60
hprd,query_dense_32_1,GraphQL,0.02481291,0.00099259,2.672e-05,2.602e-05,0.025858240000000005,14
hprd,query_sparse_32_184,DPiso,0.01579516,0.00028675,1.98e-05,3.474e-05,0.016136449999999997,608
hprd,query_sparse_24_41,GraphQL,0.01629594,0.00091364,2.08e-05,0.00064077,0.01787115,3168
hprd,query_sparse_24_88,DPiso,0.01621459,0.00021765,1.581e-05,1.801e-05,0.01646606,33
hprd,query_dense_8_6,VF2++,0.01568909,0.00029786,3.639e-05,1.548e-05,0.01603882,12
hprd,query_sparse_32_108,TurboISO,0.01618815,0.00023676,2.784e-05,0.00011801,0.01657076,720
hprd,query_sparse_24_61,DPiso,0.0162069,0.00021768,2.667e-05,6.198e-05,0.01651323,416
hprd,query_dense_32_116,VF2++,0.01624662,0.0006722,6.393e-05,3.408e-05,0.01701683,12
hprd,query_sparse_24_1,GraphQL,0.02737204,0.000847,0.00023053,1.516e-05,0.02846473,24
hprd,query_sparse_24_39,TurboISO,0.01639746,0.0002296,2.7e-05,3.193e-05,0.016685989999999998,204
hprd,query_dense_8_149,GraphQL,0.04425187,0.00023623,1.618e-05,1.008e-05,0.044514359999999996,12
hprd,query_dense_4_124,GraphQL,0.02411186,0.00019654,1.92e-05,1.766e-05,0.024345259999999997,28
hprd,query_dense_24_104,VF2++,0.01522853,0.00038497,5.199e-05,2.311e-05,0.0156886,1
hprd,query_dense_16_104,VF2++,0.0158011,0.00029138,5.235e-05,1.895e-05,0.01616378,2
hprd,query_sparse_24_72,GraphQL,0.02903043,0.0007299,3.198e-05,2.298e-05,0.029815289999999998,36
hprd,query_sparse_16_32,VF2++,0.03666494,0.00020689,4.198e-05,1.769e-05,0.0369315,96
hprd,query_sparse_32_44,VF2++,0.01621424,0.00049699,6.214e-05,0.00013206,0.01690543,960
hprd,query_dense_32_56,ORBIT,0.0160894,0.00328019,0.00011676,3.57e-05,0.01952205,24
hprd,query_sparse_32_88,ORBIT,0.01581671,0.00450289,9.607e-05,4.257e-05,0.02045824,800
hprd,query_sparse_16_113,TurboISO,0.01575834,0.00014397,2.369e-05,1.814e-05,0.01594414,92
hprd,query_sparse_8_5,GraphQL,0.03943132,0.00029261,1.579e-05,1.251e-05,0.03975223,30
hprd,query_sparse_24_161,DPiso,0.01602339,0.00025549,1.863e-05,3.154e-05,0.016329049999999998,32
hprd,query_dense_4_91,GraphQL,0.03421267,0.00012515,1.815e-05,1.056e-05,0.03436653,1
hprd,query_sparse_16_63,DPiso,0.01618817,0.00018265,1.628e-05,1.652e-05,0.01640362,1
hprd,query_sparse_16_161,DPiso,0.0172933,0.00017269,1.685e-05,1.686e-05,0.0174997,54
hprd,query_sparse_16_83,TurboISO,0.01615001,0.00012121,2.383e-05,1.44e-05,0.01630945,57
hprd,query_dense_16_180,DPiso,0.01669329,0.00018601,1.673e-05,1.675e-05,0.01691278,1
hprd,query_dense_24_118,GraphQL,0.03939995,0.00072913,2.38e-05,1.309e-05,0.04016597,6
hprd,query_sparse_8_100,ORBIT,0.01447709,0.00279715,2.377e-05,1.521e-05,0.01731322,48
hprd,query_sparse_16_197,DPiso,0.01537982,0.00010357,1.592e-05,1.574e-05,0.015515050000000002,3
hprd,query_sparse_32_198,VF2++,0.01620628,0.00103563,6.932e-05,0.05544791,0.07275914,712800
hprd,query_dense_16_96,TurboISO,0.01498486,0.00016313,2.817e-05,2.131e-05,0.015197469999999998,12
hprd,query_dense_8_55,TurboISO,0.01650027,9.671e-05,2.575e-05,1.404e-05,0.016636770000000002,1
hprd,query_sparse_24_72,ORBIT,0.02834045,0.00311434,6.277e-05,1.727e-05,0.03153482999999999,36
hprd,query_sparse_16_54,DPiso,0.01656377,0.00021477,1.744e-05,2.551e-05,0.016821489999999998,120
hprd,query_sparse_8_119,VF2++,0.0318152,0.00023689,3.923e-05,1.389e-05,0.03210521,5
hprd,query_dense_16_72,ORBIT,0.01752791,0.00362079,3.676e-05,1.539e-05,0.02120085,1
hprd,query_dense_32_101,ORBIT,0.01600019,0.003618,0.00010727,2.178e-05,0.01974724,6
hprd,query_dense_4_187,VF2++,0.01499698,8.194e-05,3.257e-05,1.276e-05,0.015124250000000002,26
hprd,query_dense_24_171,TurboISO,0.01545978,0.00014362,2.646e-05,4.931e-05,0.01567917,128
hprd,query_dense_24_75,DPiso,0.01683674,0.00026747,1.873e-05,1.975e-05,0.01714269,1
hprd,query_dense_16_54,TurboISO,0.01398494,0.00013863,2.6e-05,2.292e-05,0.01417249,36
hprd,query_dense_16_192,DPiso,0.01616712,0.00023362,1.845e-05,2.017e-05,0.01643936,2
hprd,query_sparse_24_27,ORBIT,0.01644498,0.00429067,7.183e-05,0.00015228,0.02095976,7296
hprd,query_sparse_32_197,DPiso,0.0164289,0.00028941,1.876e-05,0.00106233,0.0177994,12650
hprd,query_sparse_16_119,TurboISO,0.01737886,0.0003508,2.274e-05,1.468e-05,0.017767079999999998,12
hprd,query_dense_16_7,DPiso,0.01625566,0.00017137,1.472e-05,1.497e-05,0.01645672,15
hprd,query_sparse_16_7,VF2++,0.03500811,0.00026455,3.757e-05,1.591e-05,0.035326140000000006,15
hprd,query_sparse_16_108,GraphQL,0.02746695,0.00058423,1.999e-05,6.686e-05,0.02813803,3276
hprd,query_sparse_16_169,GraphQL,0.02726578,0.0004743,1.95e-05,1.336e-05,0.02777294,12
hprd,query_dense_24_132,DPiso,0.0157758,0.0002102,1.533e-05,1.662e-05,0.01601795,3
hprd,query_dense_4_33,GraphQL,0.0305128,0.00019383,1.51e-05,3.146e-05,0.03075319,36
hprd,query_sparse_8_190,DPiso,0.01680629,0.00016775,1.709e-05,2.022e-05,0.017011350000000005,21
hprd,query_dense_4_11,ORBIT,0.01630457,0.0036198,1.836e-05,9.04e-06,0.019951769999999997,4
hprd,query_dense_8_7,TurboISO,0.01633507,9.61e-05,2.226e-05,1.161e-05,0.01646504,2
hprd,query_dense_16_181,VF2++,0.03749239,0.00050692,4.108e-05,2.068e-05,0.03806107,16
hprd,query_dense_8_117,GraphQL,0.03213458,0.00026735,2.001e-05,8.81e-06,0.03243075,2
hprd,query_dense_8_10,TurboISO,0.0164041,0.00013015,2.29e-05,1.57e-05,0.01657285,2
hprd,query_sparse_24_79,VF2++,0.01554753,0.0004973,4.83e-05,2.027e-05,0.0161134,12
hprd,query_dense_32_32,VF2++,0.0157544,0.00071848,6.953e-05,1.802e-05,0.01656043,6
hprd,query_sparse_24_75,ORBIT,0.01657221,0.00370881,7.017e-05,1.992e-05,0.02037111,2
hprd,query_sparse_24_113,ORBIT,0.03553527,0.00346664,7.078e-05,1.857e-05,0.03909126,8
hprd,query_sparse_8_9,GraphQL,0.03287305,0.00025433,1.786e-05,1.19e-05,0.03315714,22
hprd,query_sparse_24_164,VF2++,0.01565675,0.00045845,5.27e-05,0.00075271,0.01692061,14616
hprd,query_sparse_32_140,ORBIT,0.01572533,0.00490946,0.00012143,0.00421268,0.0249689,192132
hprd,query_dense_4_180,TurboISO,0.01616965,6.636e-05,2.158e-05,1.027e-05,0.016267860000000002,15
hprd,query_sparse_24_55,GraphQL,0.01609304,0.00072542,2.653e-05,1.373e-05,0.01685872,24
hprd,query_sparse_8_82,DPiso,0.01591803,7.78e-05,1.447e-05,1.18e-05,0.016022099999999997,1
hprd,query_dense_8_141,TurboISO,0.01662001,0.00010843,2.265e-05,1.099e-05,0.01676208,1
hprd,query_dense_32_59,GraphQL,0.03207062,0.0010339,2.572e-05,1.481e-05,0.033145049999999995,12
hprd,query_dense_16_6,ORBIT,0.01494957,0.00318095,4.615e-05,1.522e-05,0.01819189,3
hprd,query_sparse_32_116,DPiso,0.01737818,0.00032941,1.926e-05,7.74e-05,0.017804249999999997,1008
hprd,query_dense_16_123,DPiso,0.01588286,0.00014658,1.832e-05,1.932e-05,0.016067079999999997,2
hprd,query_sparse_24_139,VF2++,0.01553025,0.00036815,4.796e-05,1.83e-05,0.01596466,4
hprd,query_sparse_32_200,TurboISO,0.01640256,0.00020931,2.849e-05,2.427e-05,0.01666463,10
hprd,query_sparse_8_186,ORBIT,0.01588774,0.00316321,2.393e-05,1.382e-05,0.0190887,42
hprd,query_dense_24_7,ORBIT,0.02576243,0.00255645,8.333e-05,1.594e-05,0.028418149999999996,24
hprd,query_dense_4_116,VF2++,0.0159523,6.934e-05,3.046e-05,1.199e-05,0.01606409,10
hprd,query_dense_16_10,ORBIT,0.02893568,0.00453805,5.482e-05,2.336e-05,0.03355191,4
hprd,query_sparse_8_155,GraphQL,0.02486093,0.00032631,1.549e-05,8.58e-06,0.02521131,8
hprd,query_dense_32_111,DPiso,0.01680153,0.00030937,1.986e-05,2.344e-05,0.017154199999999998,12
hprd,query_dense_4_28,GraphQL,0.0342678,0.00017986,1.671e-05,1.874e-05,0.034483110000000004,28
hprd,query_dense_8_96,ORBIT,0.01640455,0.00305939,2.64e-05,1.446e-05,0.0195048,1
hprd,query_sparse_16_80,GraphQL,0.0369887,0.00050351,1.7e-05,2.231e-05,0.03753152,300
hprd,query_dense_16_45,VF2++,0.01584322,0.00018622,4.109e-05,2.356e-05,0.016094090000000002,32
hprd,query_dense_24_147,TurboISO,0.01603559,0.00015763,2.61e-05,1.897e-05,0.01623829,55
hprd,query_sparse_32_129,GraphQL,0.01566825,0.00083113,2.504e-05,5.093e-05,0.016575350000000003,1920
hprd,query_dense_24_7,GraphQL,0.03624895,0.00057496,1.998e-05,1.318e-05,0.036857070000000006,24
hprd,query_dense_4_80,ORBIT,0.01465922,0.00277477,2.004e-05,1.242e-05,0.017466449999999998,10
hprd,query_sparse_32_153,ORBIT,0.01413379,0.003461,0.00011511,0.00162461,0.01933451,58320
hprd,query_dense_8_145,TurboISO,0.01694061,8.886e-05,2.329e-05,1.141e-05,0.017064169999999997,4
hprd,query_dense_8_176,ORBIT,0.01613784,0.00283147,2.449e-05,1.189e-05,0.01900569,2
hprd,query_sparse_16_28,ORBIT,0.01552366,0.00302292,3.691e-05,1.708e-05,0.01860057,36
hprd,query_dense_16_135,DPiso,0.01595208,0.00016238,1.815e-05,1.857e-05,0.01615118,6
hprd,query_sparse_8_200,VF2++,0.01660258,0.00021944,3.223e-05,1.064e-05,0.01686489,1
hprd,query_dense_16_79,ORBIT,0.0170573,0.00350674,4.214e-05,1.836e-05,0.02062454,70
hprd,query_dense_32_61,GraphQL,0.04164885,0.00093557,2.162e-05,1.313e-05,0.04261917,9
hprd,query_sparse_16_17,ORBIT,0.01647464,0.00336171,3.499e-05,1.599e-05,0.019887329999999998,2
hprd,query_sparse_16_173,GraphQL,0.05210416,0.00040921,1.794e-05,3.849e-05,0.0525698,448
hprd,query_dense_8_47,DPiso,0.01654092,0.00013384,1.758e-05,1.819e-05,0.01671053,8
hprd,query_sparse_8_9,DPiso,0.01749302,9.33e-05,1.532e-05,1.368e-05,0.01761532,22
hprd,query_sparse_32_94,DPiso,0.01548651,0.00037145,2.169e-05,0.02223936,0.03811901,300188
hprd,query_dense_4_139,GraphQL,0.03087134,0.00049178,1.672e-05,0.00029303,0.03167287,403
hprd,query_sparse_24_159,VF2++,0.01667623,0.00075956,6.046e-05,0.0001677,0.017663949999999998,3472
hprd,query_dense_16_49,ORBIT,0.0163779,0.00336663,4.051e-05,1.472e-05,0.01979976,1
hprd,query_dense_24_110,ORBIT,0.01543234,0.00336651,6.598e-05,1.894e-05,0.018883769999999998,24
hprd,query_sparse_24_170,GraphQL,0.02545987,0.00064684,2.313e-05,3.62e-05,0.026166039999999998,864
hprd,query_dense_24_140,DPiso,0.01588114,0.00023328,1.528e-05,2.005e-05,0.016149749999999997,5
hprd,query_sparse_8_173,TurboISO,0.01631141,0.00011143,2.657e-05,1.449e-05,0.016463899999999997,4
hprd,query_dense_8_38,GraphQL,0.0309408,0.00058714,1.61e-05,1.227e-05,0.031556310000000004,24
hprd,query_sparse_8_155,TurboISO,0.01597511,8.922e-05,2.233e-05,1.271e-05,0.01609937,8
hprd,query_dense_4_151,ORBIT,0.04150964,0.00453859,6.684e-05,4.452e-05,0.04615959,187
hprd,query_dense_32_36,ORBIT,0.03235035,0.0059415,0.00012141,4.186e-05,0.03845512,160
hprd,query_sparse_16_51,ORBIT,0.01496205,0.00324869,3.852e-05,1.862e-05,0.01826788,42
hprd,query_dense_4_64,GraphQL,0.03013656,7.514e-05,1.471e-05,1.131e-05,0.030237720000000003,5
hprd,query_sparse_24_76,DPiso,0.01657889,0.00025817,1.841e-05,2.948e-05,0.016884949999999996,4
hprd,query_dense_24_92,ORBIT,0.02270308,0.00333396,7.811e-05,1.775e-05,0.0261329,1
hprd,query_sparse_32_158,GraphQL,0.01961903,0.00106288,2.653e-05,0.00017163,0.020880069999999997,1248
hprd,query_dense_32_92,VF2++,0.01620154,0.00037997,6.383e-05,7.988e-05,0.016725220000000002,24
hprd,query_sparse_32_76,TurboISO,0.01612508,0.00021956,2.619e-05,4.17e-05,0.016412529999999998,720
hprd,query_dense_4_57,TurboISO,0.01621441,8.052e-05,3.334e-05,1.054e-05,0.01633881,10
hprd,query_dense_4_32,ORBIT,0.0159579,0.00232012,1.91e-05,1.067e-05,0.01830779,4
hprd,query_dense_4_159,DPiso,0.01595589,6.271e-05,1.452e-05,1.071e-05,0.016043830000000002,1
hprd,query_dense_32_34,ORBIT,0.02587402,0.00379712,0.00013135,2.248e-05,0.02982497,56
hprd,query_dense_16_132,VF2++,0.01631641,0.00029524,4.495e-05,2.178e-05,0.016678379999999996,40
hprd,query_sparse_32_176,TurboISO,0.01674894,0.00025246,3.154e-05,3.781e-05,0.01707075,918
hprd,query_sparse_16_59,GraphQL,0.02955946,0.0003722,1.964e-05,2.772e-05,0.02997902,38
hprd,query_dense_24_45,VF2++,0.01724087,0.0008474,5.362e-05,1.921e-05,0.0181611,4
hprd,query_sparse_24_14,GraphQL,0.03257594,0.00064888,2.32e-05,1.417e-05,0.03326219,3
hprd,query_sparse_32_139,TurboISO,0.01662256,0.0002977,3.257e-05,0.00023497,0.017187800000000003,14080
hprd,query_dense_32_174,DPiso,0.0165933,0.00038945,1.972e-05,5.898e-05,0.01706145,840
hprd,query_sparse_16_181,DPiso,0.0165453,0.00027408,1.853e-05,2.155e-05,0.016859459999999996,32
hprd,query_dense_16_93,VF2++,0.01742719,0.00035829,4.391e-05,1.606e-05,0.01784545,2
hprd,query_dense_16_171,ORBIT,0.02698168,0.00325904,4.238e-05,1.476e-05,0.030297860000000003,9
hprd,query_dense_32_95,TurboISO,0.01650495,0.00019069,3.16e-05,2.52e-05,0.01675244,4
hprd,query_dense_4_46,ORBIT,0.01605859,0.00299827,2.32e-05,1.335e-05,0.01909341,1
hprd,query_dense_8_82,GraphQL,0.03501582,0.00013695,1.58e-05,9.21e-06,0.035177780000000006,1
hprd,query_sparse_16_30,VF2++,0.0154699,0.00047127,4.361e-05,0.00224415,0.01822893,30888
hprd,query_sparse_24_100,GraphQL,0.01611774,0.00088227,2.08e-05,0.00021953,0.01724034,960
hprd,query_sparse_16_71,TurboISO,0.01569517,0.00012641,2.336e-05,1.741e-05,0.01586235,192
hprd,query_sparse_32_137,DPiso,0.01659322,0.00029461,1.801e-05,2.553e-05,0.016931369999999998,105
hprd,query_dense_16_35,TurboISO,0.0164833,0.00016016,2.52e-05,1.865e-05,0.016687309999999997,60
hprd,query_dense_16_16,GraphQL,0.03307006,0.00032422,2.281e-05,1.373e-05,0.03343082,48
hprd,query_sparse_32_38,VF2++,0.01445289,0.00058892,6.311e-05,0.00098785,0.01609277,31360
hprd,query_sparse_24_25,VF2++,0.01635862,0.00062167,5.034e-05,3.405e-05,0.017064680000000002,128
hprd,query_dense_16_112,ORBIT,0.01600347,0.00444375,4.067e-05,1.857e-05,0.020506459999999997,84
hprd,query_dense_24_149,ORBIT,0.01631272,0.00369759,6.575e-05,1.975e-05,0.02009581,1
hprd,query_dense_4_102,DPiso,0.01666604,8.839e-05,1.374e-05,1.222e-05,0.016780390000000003,2
hprd,query_sparse_16_132,TurboISO,0.01567953,0.00015192,2.344e-05,3.978e-05,0.01589467,648
hprd,query_dense_24_87,DPiso,0.01522242,0.00025068,1.624e-05,3.539e-05,0.01552473,72
hprd,query_sparse_16_116,DPiso,0.01518977,0.00017464,2.017e-05,1.764e-05,0.01540222,6
hprd,query_sparse_16_180,TurboISO,0.0154617,0.00010422,2.29e-05,1.209e-05,0.015600909999999999,2
hprd,query_dense_24_153,VF2++,0.01612359,0.00038174,5.147e-05,4.323e-05,0.016600029999999998,21
hprd,query_dense_24_26,ORBIT,0.01684506,0.00321066,7.109e-05,1.852e-05,0.02014533,18
hprd,query_dense_32_161,ORBIT,0.0162921,0.00318988,0.00011342,1.922e-05,0.01961462,6
hprd,query_sparse_24_77,ORBIT,0.02892877,0.0036125,8.152e-05,0.00020383,0.03282662,11600
hprd,query_dense_4_50,DPiso,0.01631075,6.825e-05,1.458e-05,1.962e-05,0.0164132,1
hprd,query_sparse_32_59,DPiso,0.01574834,0.00032825,1.913e-05,2.779e-05,0.016123509999999997,36
hprd,query_dense_4_11,TurboISO,0.01370177,9.78e-05,2.125e-05,1.006e-05,0.01383088,4
hprd,query_dense_8_179,VF2++,0.01618548,0.00023776,5.886e-05,1.939e-05,0.01650149,4
hprd,query_sparse_8_169,ORBIT,0.01662799,0.00281088,2.477e-05,1.361e-05,0.019477249999999998,40
hprd,query_sparse_16_172,ORBIT,0.01536098,0.00299054,4.121e-05,5.749e-05,0.01845022,1260
hprd,query_dense_4_190,ORBIT,0.01708171,0.00338289,2.02e-05,3.54e-05,0.020520200000000002,1089
hprd,query_sparse_24_132,GraphQL,0.03185039,0.00050277,2.082e-05,1.272e-05,0.0323867,6
hprd,query_dense_8_77,DPiso,0.01619519,9.358e-05,1.471e-05,1.284e-05,0.016316320000000002,2
hprd,query_sparse_32_1,VF2++,0.0351598,0.00058003,6.973e-05,7.88e-05,0.035888359999999994,408
hprd,query_dense_24_133,DPiso,0.01730609,0.00022493,1.808e-05,2.022e-05,0.017569320000000003,4
hprd,query_sparse_8_160,DPiso,0.01602071,0.00012507,1.482e-05,1.499e-05,0.01617559,7
hprd,query_dense_32_87,VF2++,0.04532337,0.00038681,6.709e-05,1.717e-05,0.04579444,6
hprd,query_dense_16_103,TurboISO,0.01612765,0.00014768,2.716e-05,1.564e-05,0.01631813,3
hprd,query_dense_32_120,ORBIT,0.02921468,0.00354867,0.00010704,4.825e-05,0.03291864,144
hprd,query_dense_24_4,ORBIT,0.01536038,0.00307308,6.993e-05,1.883e-05,0.01852222,12
hprd,query_dense_24_85,GraphQL,0.03726137,0.00089504,2.257e-05,2.428e-05,0.03820326,216
hprd,query_sparse_32_114,VF2++,0.0161448,0.00037023,5.641e-05,3.96e-05,0.01661104,392
hprd,query_dense_32_159,ORBIT,0.0161516,0.00328678,0.00010689,1.837e-05,0.019563639999999997,2
hprd,query_sparse_16_187,ORBIT,0.01595624,0.00302171,3.89e-05,1.542e-05,0.01903227,12
hprd,query_dense_16_175,GraphQL,0.02229709,0.00041728,1.841e-05,1.06e-05,0.022743379999999997,2
hprd,query_dense_8_88,TurboISO,0.01615126,0.00011454,2.38e-05,1.232e-05,0.01630192,3
hprd,query_sparse_16_90,VF2++,0.01592233,0.00020065,4.14e-05,2.337e-05,0.01618775,56
hprd,query_dense_24_158,DPiso,0.01675087,0.00021262,1.805e-05,2.14e-05,0.01700294,9
hprd,query_dense_16_117,DPiso,0.01668252,0.00016907,1.635e-05,2.473e-05,0.01689267,55
hprd,query_dense_24_174,TurboISO,0.01546875,0.00017279,2.467e-05,1.76e-05,0.01568381,4
hprd,query_dense_32_173,VF2++,0.01675522,0.00097408,6.636e-05,0.00033824,0.0181339,264
hprd,query_dense_4_157,GraphQL,0.03152027,8.252e-05,1.529e-05,1.153e-05,0.03162961000000001,15
hprd,query_sparse_24_89,DPiso,0.01580822,0.00029803,2.043e-05,0.00025327,0.01637995,4896
hprd,query_sparse_8_10,DPiso,0.01626894,0.0001928,1.544e-05,1.909e-05,0.016496269999999997,6
hprd,query_dense_32_81,TurboISO,0.01655707,0.00071433,3.66e-05,4.306e-05,0.01735106,96
hprd,query_dense_32_108,GraphQL,0.035145,0.00098455,2.273e-05,2.529e-05,0.03617757,24
hprd,query_dense_4_125,DPiso,0.01641504,7.745e-05,1.897e-05,1.255e-05,0.01652401,6
hprd,query_sparse_24_86,GraphQL,0.05245631,0.00085643,3.291e-05,2.32e-05,0.053368849999999995,48
hprd,query_dense_4_82,VF2++,0.01587708,2.29e-05,3.393e-05,1.07e-05,0.015944609999999998,1
hprd,query_dense_32_106,ORBIT,0.02260617,0.00282497,0.0001075,3.286e-05,0.025571499999999997,16
hprd,query_dense_4_135,VF2++,0.01677743,0.00013419,3.923e-05,1.275e-05,0.0169636,8
hprd,query_dense_32_23,VF2++,0.02697048,0.00050684,5.818e-05,2.085e-05,0.027556350000000004,12
hprd,query_dense_8_61,DPiso,0.01623065,0.00011351,1.596e-05,1.453e-05,0.016374649999999998,6
hprd,query_dense_16_157,GraphQL,0.01947383,0.00040032,1.985e-05,1.142e-05,0.01990542,2
hprd,query_dense_16_13,ORBIT,0.01593919,0.00302922,3.757e-05,2.709e-05,0.01903307,54
hprd,query_sparse_24_135,ORBIT,0.01558863,0.0035596,7.53e-05,0.00015741,0.01938094,4560
hprd,query_dense_24_20,DPiso,0.01635129,0.00028804,1.529e-05,2.856e-05,0.016683180000000002,216
hprd,query_sparse_32_194,VF2++,0.0152981,0.00092302,7.158e-05,0.00025208,0.016544780000000002,6410
hprd,query_dense_4_104,ORBIT,0.02666199,0.00282249,1.977e-05,9.76e-06,0.02951401,20
hprd,query_sparse_8_138,GraphQL,0.01560874,0.00023653,1.506e-05,2.001e-05,0.01588034,304
hprd,query_dense_32_70,ORBIT,0.03407777,0.00457676,0.00012746,2.148e-05,0.03880347,48
hprd,query_sparse_32_55,TurboISO,0.01574706,0.00023836,3.032e-05,0.14721512,0.16323086,6543360
hprd,query_dense_16_57,ORBIT,0.01576061,0.00333693,4.009e-05,1.519e-05,0.019152820000000004,40
hprd,query_sparse_32_81,DPiso,0.01679871,0.00032486,1.939e-05,0.0248282,0.04197116000000001,277120
hprd,query_sparse_32_111,ORBIT,0.01537065,0.00395168,0.00012416,1.186e-05,0.01945835,0
hprd,query_sparse_32_41,VF2++,0.01653025,0.00081121,6.722e-05,6.553e-05,0.01747421,48
hprd,query_dense_8_85,VF2++,0.02575332,0.00016816,4.33e-05,1.63e-05,0.02598108,18
hprd,query_dense_32_56,VF2++,0.01471107,0.00053778,6.017e-05,8.043e-05,0.015389449999999999,24
hprd,query_dense_32_102,ORBIT,0.01519196,0.00314475,0.00012074,1.83e-05,0.01847575,5
hprd,query_dense_16_200,ORBIT,0.01599966,0.00316065,3.719e-05,1.769e-05,0.01921519,42
hprd,query_dense_4_26,TurboISO,0.02622269,8.93e-05,6.39e-05,0.00013683,0.02651272,44
hprd,query_dense_24_113,VF2++,0.01683201,0.00026028,4.72e-05,1.618e-05,0.017155670000000005,2
hprd,query_sparse_16_6,DPiso,0.01527269,0.00015848,1.71e-05,1.536e-05,0.015463630000000003,3
hprd,query_sparse_24_20,DPiso,0.01592849,0.00029458,1.8e-05,0.00050032,0.01674139,37206
hprd,query_sparse_16_125,VF2++,0.01758037,0.00050414,5.087e-05,1.832e-05,0.018153700000000002,1
hprd,query_dense_32_184,TurboISO,0.01650487,0.00022998,2.644e-05,2.755e-05,0.016788840000000003,152
hprd,query_sparse_24_95,TurboISO,0.01606033,0.0002101,2.553e-05,3.595e-05,0.01633191,2052
hprd,query_dense_16_186,ORBIT,0.01627941,0.00287827,4.604e-05,1.537e-05,0.01921909,1
hprd,query_dense_32_175,TurboISO,0.01664703,0.00023201,3.277e-05,0.00012129,0.017033100000000002,96
hprd,query_dense_16_99,TurboISO,0.01593854,0.00021364,2.784e-05,7.165e-05,0.016251670000000003,264
hprd,query_sparse_32_173,GraphQL,0.0164283,0.00090534,2.451e-05,0.00646377,0.02382192,19096
hprd,query_sparse_8_70,TurboISO,0.01527258,7.592e-05,2.246e-05,1.048e-05,0.01538144,2
hprd,query_dense_4_160,ORBIT,0.01582021,0.00209317,2.228e-05,1.034e-05,0.017946,2
hprd,query_dense_4_23,GraphQL,0.02630753,8.625e-05,1.421e-05,9.92e-06,0.02641791,1
hprd,query_dense_4_44,DPiso,0.01643201,0.0001076,1.462e-05,1.205e-05,0.01656628,8
hprd,query_dense_4_7,TurboISO,0.01323927,9.316e-05,1.981e-05,9.23e-06,0.01336147,20
hprd,query_sparse_32_144,TurboISO,0.01733474,0.00022823,2.974e-05,4.787e-05,0.01764058,120
hprd,query_dense_8_41,VF2++,0.01659483,0.00013064,3.571e-05,1.317e-05,0.016774350000000004,2
hprd,query_dense_4_142,DPiso,0.01672022,9.899e-05,2.568e-05,1.467e-05,0.016859560000000003,9
hprd,query_sparse_32_111,DPiso,0.0171362,0.00032152,2.603e-05,2.543e-05,0.01750918,48
hprd,query_dense_24_196,GraphQL,0.03555869,0.00043915,2.374e-05,1.363e-05,0.03603521,4
hprd,query_dense_4_182,VF2++,0.01647706,0.0001582,3.285e-05,1.464e-05,0.016682750000000003,95
hprd,query_sparse_16_172,DPiso,0.01596189,0.00020407,1.723e-05,3.849e-05,0.01622168,1260
hprd,query_dense_16_14,DPiso,0.01591738,0.00016517,1.633e-05,1.785e-05,0.016116729999999996,13
hprd,query_dense_24_64,VF2++,0.01577994,0.00040588,5.361e-05,5.409e-05,0.01629352,174
hprd,query_dense_24_14,ORBIT,0.01644712,0.00374244,7.063e-05,1.963e-05,0.020279819999999997,3
hprd,query_dense_32_167,VF2++,0.01642524,0.00054916,6.739e-05,1.923e-05,0.01706102,2
hprd,query_dense_8_52,DPiso,0.01615407,0.00013152,1.552e-05,1.522e-05,0.01631633,170
hprd,query_dense_32_101,DPiso,0.01503743,0.00036928,2.038e-05,2.939e-05,0.01545648,6
hprd,query_dense_24_23,VF2++,0.02909024,0.0004122,7.373e-05,2.764e-05,0.02960381,1
hprd,query_dense_8_2,DPiso,0.01633644,0.00011578,1.612e-05,1.526e-05,0.0164836,11
